0	-1.45410	-1.65391
200	0.66341	0.70697
400	0.70301	0.75637
600	0.69646	0.77533
800	0.75145	0.77840
1000	0.72329	0.76594
1200	0.76057	0.76558
1400	0.76986	0.79081
1600	0.76563	0.79770
1800	0.77834	0.76575
2000	0.78509	0.79884
2200	0.78942	0.80722
2400	0.80760	0.78716
2600	0.81820	0.80948
2800	0.83010	0.82365
3000	0.81592	0.81509
3200	0.83533	0.82430
3400	0.83374	0.82632
3600	0.85558	0.83751
3800	0.83136	0.83378
4000	0.84985	0.83318
4200	0.85311	0.83251
4400	0.85849	0.82105
4600	0.86194	0.84378
4800	0.84657	0.83583
5000	0.85396	0.83499
5200	0.85879	0.82588
5400	0.85096	0.83597
5600	0.85774	0.82650
5800	0.85280	0.83127
6000	0.84186	0.83897
6200	0.86405	0.83159
6400	0.85666	0.83760
6600	0.85931	0.84042
6800	0.85805	0.81935
7000	0.86223	0.82779
7200	0.87978	0.83255
7400	0.87576	0.82938
7600	0.85835	0.84216
7800	0.86186	0.82463
8000	0.86944	0.84953
8200	0.86554	0.83951
8400	0.87418	0.82376
8600	0.86869	0.83050
8800	0.87556	0.83998
9000	0.87173	0.82507
9200	0.87796	0.82912
9400	0.87171	0.82507
9600	0.87284	0.84002
9800	0.87264	0.83779
10000	0.86825	0.84160
10200	0.87435	0.84061
10400	0.87042	0.83323
10600	0.86508	0.84923
10800	0.87880	0.84038
11000	0.87378	0.82213
11200	0.87545	0.81455
11400	0.87228	0.81504
11600	0.87719	0.82797
11800	0.87733	0.84017
12000	0.87476	0.83458
12200	0.88170	0.83555
12400	0.87818	0.82643
12600	0.88213	0.83628
12800	0.88534	0.83000
13000	0.87291	0.82615
13200	0.87581	0.81959
13400	0.88035	0.83562
13600	0.88280	0.82342
13800	0.87303	0.83051
14000	0.88567	0.81310
14200	0.88215	0.83739
14400	0.86929	0.83189
14600	0.88247	0.83509
14800	0.88881	0.83730
15000	0.88463	0.82097
15200	0.88902	0.83696
15400	0.87967	0.82325
15600	0.88492	0.82903
15800	0.88684	0.83203
16000	0.88133	0.82522
16200	0.87829	0.83224
16400	0.88566	0.82675
16600	0.87982	0.82557
16800	0.87792	0.83555
17000	0.88759	0.82088
17200	0.88786	0.81906
17400	0.87744	0.80904
17600	0.87354	0.82350
17800	0.89012	0.82340
18000	0.87931	0.81727
18200	0.88237	0.82110
18400	0.88778	0.82326
18600	0.89127	0.81268
18800	0.88725	0.81918
19000	0.88459	0.82906
19200	0.88347	0.82237
19400	0.88481	0.83258
19600	0.89245	0.83296
19800	0.88696	0.82029
20000	0.89041	0.81680
20200	0.88545	0.83635
20400	0.89172	0.82379
20600	0.88962	0.82133
20800	0.88791	0.81524
21000	0.89036	0.82452
21200	0.88997	0.81881
21400	0.88395	0.82308
21600	0.88728	0.84143
21800	0.88640	0.82649
22000	0.89265	0.81660
22200	0.88957	0.83788
22400	0.88997	0.82741
22600	0.88708	0.82326
22800	0.88966	0.83038
23000	0.88902	0.82162
23200	0.87877	0.81810
23400	0.89379	0.82665
23600	0.88974	0.82520
23800	0.88888	0.82201
24000	0.88772	0.83010
24200	0.89196	0.83095
24400	0.88957	0.82426
24600	0.89566	0.82456
24800	0.88761	0.81451
25000	0.88920	0.82645
25200	0.89277	0.82791
25400	0.89501	0.82025
25600	0.89095	0.82210
25800	0.88666	0.83754
26000	0.88349	0.82655
26200	0.89743	0.81906
26400	0.88612	0.82464
26600	0.89130	0.82581
26800	0.89353	0.81670
27000	0.89336	0.82719
27200	0.89497	0.82474
27400	0.89224	0.81941
27600	0.89159	0.82264
27800	0.89471	0.80696
28000	0.90037	0.81588
