0	-2.06961	-2.36367
200	0.52230	0.39486
400	0.59777	0.48817
600	0.62701	0.53965
800	0.69342	0.53740
1000	0.69924	0.53400
1200	0.74773	0.55682
1400	0.74491	0.60569
1600	0.77521	0.60764
1800	0.78760	0.65607
2000	0.79207	0.64835
2200	0.80009	0.69241
2400	0.81957	0.69152
2600	0.82783	0.70239
2800	0.84342	0.69785
3000	0.84399	0.68686
3200	0.84660	0.70708
3400	0.85981	0.67529
3600	0.85657	0.69972
3800	0.85720	0.69478
4000	0.85906	0.67613
4200	0.86925	0.68764
4400	0.86278	0.69784
4600	0.87172	0.69175
4800	0.86968	0.69647
5000	0.86863	0.70240
5200	0.87206	0.70893
5400	0.87705	0.70960
5600	0.87424	0.70386
5800	0.86959	0.68518
6000	0.87673	0.70215
6200	0.87679	0.70177
6400	0.87466	0.69482
6600	0.87889	0.69407
6800	0.87786	0.70779
7000	0.88195	0.70409
7200	0.88548	0.70782
7400	0.88199	0.69572
7600	0.87445	0.69253
7800	0.88600	0.70512
8000	0.88338	0.70008
8200	0.88152	0.69995
8400	0.88552	0.69476
8600	0.88824	0.69704
8800	0.88328	0.70405
9000	0.88103	0.69731
9200	0.88726	0.71098
9400	0.88384	0.67154
9600	0.88928	0.68475
9800	0.88641	0.68502
10000	0.88665	0.68979
10200	0.88846	0.70560
10400	0.89086	0.69282
10600	0.89359	0.68816
10800	0.89044	0.71367
11000	0.89230	0.68611
11200	0.88886	0.71027
11400	0.88834	0.68988
11600	0.89719	0.70101
11800	0.89115	0.68537
12000	0.88876	0.70493
12200	0.89260	0.70515
12400	0.89244	0.69721
12600	0.89138	0.69824
12800	0.89499	0.68201
13000	0.89073	0.69721
13200	0.89786	0.70433
13400	0.89746	0.68644
13600	0.89199	0.68891
13800	0.89350	0.69402
14000	0.89605	0.70277
14200	0.89272	0.68095
14400	0.89679	0.68746
14600	0.89592	0.68783
14800	0.89248	0.68301
15000	0.89905	0.70341
15200	0.89531	0.68406
15400	0.89705	0.69851
15600	0.89729	0.69790
15800	0.89677	0.68146
16000	0.89201	0.69249
16200	0.89770	0.69134
16400	0.89606	0.67498
16600	0.90086	0.67865
16800	0.89789	0.67644
17000	0.90189	0.68885
17200	0.89933	0.68904
17400	0.89808	0.68937
17600	0.89852	0.69923
17800	0.89599	0.69183
18000	0.89831	0.67312
18200	0.89776	0.68480
18400	0.89433	0.65762
18600	0.89878	0.68439
18800	0.90201	0.67176
19000	0.90222	0.68817
19200	0.90377	0.67107
19400	0.89802	0.67220
19600	0.89953	0.68278
19800	0.89807	0.66592
20000	0.89864	0.67443
20200	0.90348	0.66589
20400	0.90069	0.68005
20600	0.89908	0.67205
20800	0.90182	0.67500
21000	0.90272	0.67702
21200	0.90024	0.66892
21400	0.90500	0.69012
21600	0.89915	0.67363
21800	0.90466	0.66867
22000	0.90634	0.67108
22200	0.90421	0.67502
22400	0.90195	0.67561
22600	0.90214	0.67919
22800	0.90112	0.67860
23000	0.90350	0.68609
23200	0.90010	0.68706
23400	0.90247	0.69554
23600	0.90523	0.68658
23800	0.90426	0.67914
24000	0.90460	0.66771
24200	0.90621	0.68999
24400	0.89984	0.67260
24600	0.90148	0.68067
24800	0.90311	0.68130
25000	0.90763	0.67275
25200	0.90317	0.67016
25400	0.90107	0.67197
25600	0.90142	0.69014
25800	0.90410	0.68333
26000	0.90352	0.67088
26200	0.90461	0.67128
26400	0.90397	0.65556
26600	0.90169	0.66643
26800	0.90510	0.67476
27000	0.90665	0.69331
27200	0.90736	0.68499
27400	0.90540	0.68171
27600	0.90568	0.67925
27800	0.90330	0.68439
28000	0.90144	0.67431
28200	0.90304	0.66729
28400	0.90439	0.69017
28600	0.90548	0.67727
28800	0.90638	0.66295
29000	0.90496	0.68085
29200	0.90341	0.66712
29400	0.90336	0.68634
29600	0.90767	0.67093
29800	0.90553	0.68388
30000	0.90607	0.68626
30200	0.90428	0.67420
30400	0.90583	0.67427
30600	0.90241	0.64894
30800	0.90711	0.67262
