0	-2.22477	-2.64961
200	0.69166	0.62781
400	0.72652	0.61782
600	0.74505	0.63104
800	0.75944	0.66998
1000	0.75517	0.69295
1200	0.73496	0.61238
1400	0.74174	0.68760
1600	0.78209	0.70793
1800	0.77794	0.71799
2000	0.78994	0.74531
2200	0.82256	0.72794
2400	0.83011	0.73202
2600	0.84400	0.73702
2800	0.84266	0.69234
3000	0.84998	0.74697
3200	0.84884	0.71503
3400	0.84771	0.67868
3600	0.85978	0.74176
3800	0.85814	0.72602
4000	0.86450	0.74004
4200	0.86135	0.73263
4400	0.85640	0.72703
4600	0.87019	0.72176
4800	0.86190	0.68967
5000	0.87536	0.73355
5200	0.87486	0.72865
5400	0.87481	0.75270
5600	0.88020	0.68684
5800	0.87790	0.74107
6000	0.88133	0.74266
6200	0.88637	0.74664
6400	0.87763	0.72882
6600	0.87819	0.73842
6800	0.88537	0.75615
7000	0.88909	0.71863
7200	0.88366	0.73107
7400	0.87969	0.71664
7600	0.88488	0.72560
7800	0.88832	0.71552
8000	0.88553	0.70350
8200	0.88412	0.73214
8400	0.88091	0.69119
8600	0.88904	0.75360
8800	0.88773	0.73279
9000	0.88699	0.72881
9200	0.89177	0.71118
9400	0.87610	0.70716
9600	0.88963	0.70858
9800	0.88885	0.71163
10000	0.89157	0.71034
10200	0.88909	0.69247
10400	0.88568	0.70603
10600	0.88740	0.72980
10800	0.88875	0.70888
11000	0.88717	0.67533
11200	0.88809	0.72528
11400	0.89347	0.70881
11600	0.87880	0.71454
11800	0.88998	0.70319
12000	0.88709	0.69831
12200	0.89414	0.69153
12400	0.89526	0.72541
12600	0.88844	0.71173
12800	0.89276	0.70135
13000	0.89370	0.72091
13200	0.89388	0.69372
13400	0.89438	0.73145
13600	0.89442	0.71419
13800	0.89085	0.69489
14000	0.89421	0.70394
14200	0.89751	0.70006
14400	0.88824	0.70326
14600	0.89117	0.69118
14800	0.88892	0.70264
15000	0.89377	0.71534
15200	0.89758	0.70655
15400	0.89273	0.68046
15600	0.89499	0.72646
15800	0.89301	0.70912
16000	0.88942	0.69696
16200	0.89054	0.70463
16400	0.89665	0.71044
16600	0.89544	0.69596
16800	0.89751	0.71514
17000	0.89115	0.70710
17200	0.89752	0.71957
17400	0.89357	0.71304
17600	0.89212	0.69496
17800	0.89085	0.72045
18000	0.89644	0.70225
18200	0.89170	0.71013
18400	0.89524	0.72197
18600	0.89507	0.70019
18800	0.89513	0.71135
19000	0.89463	0.68507
19200	0.89655	0.70300
19400	0.88706	0.69026
19600	0.89670	0.69266
19800	0.89305	0.70547
20000	0.89669	0.69752
20200	0.89542	0.71564
20400	0.90124	0.68722
20600	0.89618	0.73260
20800	0.88903	0.68800
21000	0.90237	0.73590
21200	0.89102	0.71969
21400	0.89429	0.72078
21600	0.89507	0.71720
21800	0.90044	0.73963
22000	0.89975	0.69757
22200	0.89301	0.69711
22400	0.89032	0.68484
22600	0.89698	0.73465
22800	0.89678	0.74251
23000	0.89599	0.72367
23200	0.89171	0.71162
23400	0.89267	0.71041
23600	0.89887	0.71718
23800	0.89390	0.68481
24000	0.89336	0.68527
24200	0.89668	0.69748
24400	0.89915	0.68697
24600	0.89938	0.71638
24800	0.89614	0.71328
25000	0.89942	0.70543
25200	0.89778	0.71480
25400	0.89160	0.69766
25600	0.89494	0.72420
25800	0.89730	0.73782
26000	0.89647	0.72784
26200	0.89683	0.68259
26400	0.89622	0.69011
26600	0.89718	0.70126
26800	0.89834	0.70788
