0	-1.71354	-2.07843
200	0.64770	0.63281
400	0.69748	0.68408
600	0.72491	0.66148
800	0.74829	0.68818
1000	0.71725	0.70928
1200	0.75369	0.71511
1400	0.75079	0.71781
1600	0.77032	0.72015
1800	0.75587	0.74043
2000	0.75992	0.74743
2200	0.77981	0.76188
2400	0.77687	0.74864
2600	0.81178	0.77788
2800	0.80655	0.78539
3000	0.81707	0.79357
3200	0.82295	0.78559
3400	0.83323	0.79311
3600	0.82380	0.78451
3800	0.83585	0.81389
4000	0.83338	0.80891
4200	0.84737	0.80801
4400	0.84916	0.80590
4600	0.84497	0.81312
4800	0.84230	0.80186
5000	0.83893	0.81476
5200	0.83736	0.81509
5400	0.84903	0.81330
5600	0.85899	0.81776
5800	0.84674	0.79906
6000	0.84751	0.81646
6200	0.85087	0.79974
6400	0.85808	0.81569
6600	0.85304	0.81553
6800	0.84819	0.81291
7000	0.84172	0.82068
7200	0.85261	0.81326
7400	0.85251	0.81337
7600	0.86130	0.82323
7800	0.85777	0.80916
8000	0.84466	0.80380
8200	0.85482	0.81309
8400	0.85182	0.80335
8600	0.86223	0.81792
8800	0.85556	0.81866
9000	0.85528	0.81449
9200	0.86174	0.81676
9400	0.86561	0.80815
9600	0.85285	0.81232
9800	0.86296	0.81000
10000	0.85953	0.82411
10200	0.85815	0.80947
10400	0.86462	0.82768
10600	0.85887	0.82339
10800	0.87463	0.82551
11000	0.86350	0.81541
11200	0.86679	0.82436
11400	0.86627	0.81814
11600	0.86986	0.82490
11800	0.87140	0.82602
12000	0.86288	0.82407
12200	0.86603	0.82248
12400	0.87057	0.82256
12600	0.86946	0.82779
12800	0.87041	0.82097
13000	0.87620	0.82553
13200	0.87267	0.81312
13400	0.86884	0.82841
13600	0.87047	0.82352
13800	0.87397	0.81756
14000	0.86905	0.82541
14200	0.86834	0.83401
14400	0.86999	0.83723
14600	0.87351	0.82975
14800	0.87204	0.82389
15000	0.87557	0.83487
15200	0.86973	0.83256
15400	0.86634	0.82965
15600	0.86586	0.82442
15800	0.86006	0.83484
16000	0.87418	0.83274
16200	0.87677	0.83570
16400	0.87109	0.83363
16600	0.87298	0.81988
16800	0.86745	0.82300
17000	0.87558	0.83405
17200	0.86846	0.82141
17400	0.87619	0.83786
17600	0.87447	0.82841
17800	0.87558	0.83174
18000	0.86531	0.83471
18200	0.87966	0.83299
18400	0.87825	0.83562
18600	0.87769	0.83926
18800	0.87247	0.82884
19000	0.87501	0.83125
19200	0.87239	0.84134
19400	0.87626	0.83096
19600	0.87749	0.83128
19800	0.87854	0.83490
20000	0.86559	0.82754
20200	0.87773	0.83955
20400	0.87492	0.84114
20600	0.87465	0.82677
20800	0.87319	0.83945
21000	0.87607	0.82377
21200	0.87425	0.82929
21400	0.88040	0.83230
21600	0.88412	0.83882
21800	0.88232	0.83488
22000	0.88474	0.84572
22200	0.87492	0.83621
22400	0.87620	0.84336
22600	0.87475	0.82097
22800	0.88092	0.84010
23000	0.88004	0.84356
23200	0.87141	0.83380
23400	0.87952	0.83242
23600	0.88205	0.83187
23800	0.88504	0.82885
24000	0.88290	0.83440
24200	0.88278	0.83180
24400	0.88200	0.83673
24600	0.88020	0.83592
24800	0.88680	0.83982
25000	0.88695	0.83547
25200	0.88316	0.84105
25400	0.89133	0.83641
25600	0.88677	0.84050
25800	0.87926	0.83584
26000	0.88434	0.83808
26200	0.87710	0.83305
26400	0.88381	0.82964
26600	0.88863	0.83746
26800	0.88599	0.83970
27000	0.88605	0.83238
27200	0.88708	0.84409
27400	0.88305	0.82485
27600	0.88670	0.83626
27800	0.89328	0.83826
28000	0.88343	0.84029
28200	0.87981	0.83360
28400	0.89045	0.84052
28600	0.88218	0.83724
28800	0.88617	0.84430
29000	0.88626	0.83774
29200	0.88883	0.83750
29400	0.88937	0.84237
29600	0.88947	0.83994
29800	0.88575	0.83735
30000	0.88599	0.84033
30200	0.89015	0.83740
30400	0.88898	0.83484
30600	0.89068	0.83122
30800	0.88965	0.83846
31000	0.88723	0.83422
31200	0.88941	0.83945
31400	0.88166	0.83743
31600	0.88872	0.84189
31800	0.88926	0.83586
32000	0.89088	0.83864
32200	0.88578	0.83401
32400	0.89149	0.84373
32600	0.88685	0.84353
32800	0.88564	0.82679
33000	0.88794	0.84896
33200	0.88797	0.84483
33400	0.89027	0.83361
33600	0.88299	0.84027
33800	0.88034	0.84236
34000	0.89194	0.83526
34200	0.88726	0.84226
34400	0.89307	0.83619
34600	0.88472	0.84559
34800	0.89066	0.83970
35000	0.88925	0.83873
35200	0.88416	0.82982
35400	0.89199	0.83796
35600	0.89134	0.84350
35800	0.88947	0.84377
36000	0.88687	0.83132
36200	0.88571	0.83688
36400	0.88792	0.84767
36600	0.89126	0.83498
36800	0.88855	0.83967
37000	0.88959	0.84316
37200	0.88870	0.83917
37400	0.89362	0.83058
37600	0.88963	0.84280
37800	0.89933	0.84699
38000	0.88696	0.84040
38200	0.89166	0.83816
38400	0.89635	0.83075
38600	0.89178	0.84490
38800	0.89615	0.84493
39000	0.88977	0.83455
39200	0.88838	0.84065
39400	0.89561	0.84608
39600	0.88940	0.83739
39800	0.88944	0.84675
40000	0.89404	0.83966
40200	0.88979	0.84081
40400	0.89272	0.84595
40600	0.89085	0.84625
40800	0.89302	0.83944
41000	0.89555	0.83404
41200	0.88967	0.84265
41400	0.89514	0.84639
41600	0.89141	0.84576
41800	0.89495	0.84954
42000	0.89701	0.83909
42200	0.89791	0.83606
42400	0.89537	0.84273
42600	0.89825	0.83895
42800	0.89569	0.83648
43000	0.90031	0.83876
43200	0.89276	0.84652
43400	0.89941	0.84410
43600	0.89187	0.85058
43800	0.89642	0.84685
44000	0.89593	0.84793
44200	0.89765	0.84435
44400	0.89342	0.84798
44600	0.89313	0.83603
44800	0.89763	0.84927
45000	0.89682	0.84174
45200	0.89045	0.84035
45400	0.89476	0.84770
45600	0.89395	0.84348
45800	0.89972	0.84950
46000	0.89491	0.84221
46200	0.88348	0.82416
46400	0.90359	0.84506
46600	0.89757	0.83884
46800	0.89890	0.84999
47000	0.89661	0.85108
47200	0.89591	0.85081
47400	0.89357	0.84415
47600	0.90190	0.85280
47800	0.89817	0.84980
48000	0.90321	0.85229
48200	0.89952	0.84559
48400	0.89684	0.84607
48600	0.89359	0.85039
48800	0.89775	0.84820
49000	0.89701	0.83946
49200	0.90167	0.85148
49400	0.89331	0.85150
49600	0.89458	0.83984
49800	0.90065	0.84933
50000	0.90450	0.85102
50200	0.90013	0.84800
50400	0.89919	0.85050
50600	0.89792	0.84923
50800	0.89711	0.85286
51000	0.90367	0.84467
51200	0.89490	0.85083
51400	0.90036	0.84680
51600	0.89213	0.84711
51800	0.89966	0.85081
52000	0.90233	0.84727
52200	0.90208	0.85972
52400	0.89905	0.84402
52600	0.89842	0.84762
52800	0.89755	0.85228
53000	0.89805	0.85474
53200	0.90215	0.84267
53400	0.89281	0.84801
53600	0.89736	0.85139
53800	0.90272	0.85023
54000	0.89883	0.85126
54200	0.89886	0.85135
54400	0.89704	0.85895
54600	0.90845	0.85534
54800	0.89940	0.85909
55000	0.89750	0.85859
55200	0.89830	0.84474
55400	0.89564	0.84382
55600	0.90303	0.86029
55800	0.90062	0.85775
56000	0.90188	0.85304
56200	0.89905	0.84296
56400	0.89883	0.85792
56600	0.89955	0.84873
56800	0.89317	0.84993
57000	0.90132	0.84961
57200	0.90047	0.84832
57400	0.90327	0.84445
57600	0.89838	0.85753
57800	0.90142	0.85879
58000	0.90289	0.85429
58200	0.90674	0.85929
58400	0.90486	0.85937
58600	0.90115	0.85301
58800	0.90422	0.85100
59000	0.90346	0.84877
59200	0.90205	0.85305
59400	0.89805	0.85124
59600	0.89454	0.85311
59800	0.89501	0.85281
60000	0.90425	0.85509
60200	0.90295	0.84719
60400	0.90891	0.85777
60600	0.89723	0.85875
60800	0.90634	0.84882
61000	0.90017	0.85187
61200	0.89804	0.84777
61400	0.89928	0.85022
61600	0.90539	0.85749
61800	0.90645	0.85212
62000	0.91104	0.85628
62200	0.90528	0.84754
62400	0.90837	0.85055
62600	0.90300	0.85048
62800	0.89722	0.85241
63000	0.90500	0.85605
63200	0.89765	0.85944
63400	0.89771	0.84920
