0	-2.08994	-1.29979
200	0.70980	0.67316
400	0.70288	0.61813
600	0.71082	0.63078
800	0.69649	0.64726
1000	0.71993	0.69643
1200	0.73267	0.69688
1400	0.69167	0.70712
1600	0.74620	0.72806
1800	0.74741	0.71944
2000	0.75718	0.74544
2200	0.78559	0.73827
2400	0.77417	0.76548
2600	0.81513	0.78124
2800	0.80487	0.76438
3000	0.80901	0.77607
3200	0.80723	0.78564
3400	0.82379	0.80388
3600	0.82823	0.78188
3800	0.83565	0.80878
4000	0.84383	0.81375
4200	0.84361	0.79636
4400	0.83239	0.80697
4600	0.84054	0.81322
4800	0.84253	0.80684
5000	0.83978	0.80941
5200	0.83522	0.82406
5400	0.84030	0.81905
5600	0.85601	0.81631
5800	0.83791	0.81085
6000	0.84258	0.81714
6200	0.85172	0.81069
6400	0.85861	0.81977
6600	0.84910	0.80621
6800	0.85836	0.81738
7000	0.85884	0.82902
7200	0.85798	0.81969
7400	0.86047	0.83143
7600	0.85781	0.82749
7800	0.86922	0.81366
8000	0.86643	0.82282
8200	0.85934	0.83188
8400	0.85942	0.82159
8600	0.87086	0.82830
8800	0.87059	0.83231
9000	0.87015	0.83796
9200	0.86435	0.83893
9400	0.87300	0.82755
9600	0.86668	0.84128
9800	0.86954	0.82971
10000	0.87463	0.83240
10200	0.87525	0.83942
10400	0.87324	0.82912
10600	0.86670	0.83438
10800	0.86798	0.83284
11000	0.86870	0.84170
11200	0.85947	0.83024
11400	0.87344	0.83404
11600	0.86859	0.83807
11800	0.87779	0.83067
12000	0.87225	0.82665
12200	0.87153	0.82309
12400	0.87710	0.82701
12600	0.87282	0.83354
12800	0.86977	0.84595
13000	0.88058	0.82477
13200	0.88084	0.84510
13400	0.88364	0.84558
13600	0.88003	0.83218
13800	0.87415	0.83579
14000	0.87948	0.82669
14200	0.87207	0.83173
14400	0.87173	0.84033
14600	0.88172	0.83112
14800	0.87010	0.84201
15000	0.87167	0.83637
15200	0.88439	0.83522
15400	0.87936	0.83537
15600	0.87868	0.83864
15800	0.87896	0.84830
16000	0.87674	0.83780
16200	0.87943	0.83812
16400	0.87726	0.83747
16600	0.88278	0.84063
16800	0.88658	0.84248
17000	0.88011	0.84160
17200	0.87435	0.83388
17400	0.87718	0.83875
17600	0.88161	0.84131
17800	0.87797	0.85134
18000	0.87911	0.84264
18200	0.88433	0.84605
18400	0.88533	0.84189
18600	0.88543	0.84199
18800	0.89014	0.85551
19000	0.87812	0.83462
19200	0.87944	0.84500
19400	0.88298	0.84774
19600	0.88138	0.84628
19800	0.88004	0.84403
