0	-2.16062	-1.78399
200	0.53685	0.42233
400	0.58729	0.58682
600	0.66892	0.58061
800	0.64319	0.62005
1000	0.68797	0.68609
1200	0.69817	0.72030
1400	0.72908	0.73158
1600	0.74157	0.75666
1800	0.76860	0.77587
2000	0.76937	0.79803
2200	0.77687	0.81219
2400	0.79785	0.81471
2600	0.80511	0.80643
2800	0.82115	0.84206
3000	0.82829	0.84068
3200	0.83746	0.84194
3400	0.83978	0.84503
3600	0.85253	0.84032
3800	0.83972	0.84276
4000	0.85253	0.85010
4200	0.84788	0.85356
4400	0.85445	0.84393
4600	0.85481	0.85956
4800	0.85100	0.85064
5000	0.85452	0.85614
5200	0.84797	0.85551
5400	0.85899	0.85510
5600	0.85651	0.85898
5800	0.86464	0.85216
6000	0.85497	0.85964
6200	0.85740	0.86131
6400	0.85907	0.85278
6600	0.86040	0.84419
6800	0.86334	0.85701
7000	0.85900	0.85731
7200	0.85469	0.85152
7400	0.86539	0.85995
7600	0.86296	0.85905
7800	0.86989	0.85821
8000	0.86396	0.85892
8200	0.87010	0.85836
8400	0.86821	0.86107
8600	0.87052	0.85926
8800	0.86591	0.85991
9000	0.86689	0.86173
9200	0.86957	0.86450
9400	0.86974	0.86530
9600	0.87384	0.86076
9800	0.87164	0.86788
10000	0.87472	0.86125
10200	0.86907	0.86790
10400	0.86948	0.86373
10600	0.87448	0.86396
10800	0.87110	0.85789
11000	0.87483	0.86663
11200	0.87611	0.86515
11400	0.87089	0.87162
11600	0.87621	0.86427
11800	0.87447	0.86741
12000	0.87026	0.85467
12200	0.87849	0.86670
12400	0.87400	0.86082
12600	0.87857	0.86479
12800	0.87561	0.87436
13000	0.87554	0.87272
13200	0.87847	0.86873
13400	0.87705	0.86361
13600	0.87197	0.85657
13800	0.87344	0.87127
14000	0.87660	0.86662
14200	0.87560	0.86964
14400	0.88158	0.86651
14600	0.87932	0.86872
14800	0.88031	0.86911
15000	0.87603	0.86158
15200	0.87739	0.85383
15400	0.87768	0.86631
15600	0.87921	0.86682
15800	0.87950	0.86832
16000	0.88041	0.86722
16200	0.88193	0.86661
16400	0.87631	0.85862
16600	0.87914	0.86432
16800	0.87978	0.86916
17000	0.88060	0.86413
17200	0.88132	0.86828
17400	0.88085	0.87010
17600	0.88261	0.87321
17800	0.88373	0.86340
18000	0.88172	0.86606
18200	0.88470	0.86671
18400	0.88145	0.86539
18600	0.88248	0.86255
18800	0.88390	0.86437
19000	0.88131	0.86749
19200	0.88218	0.86194
19400	0.88147	0.86447
19600	0.88459	0.86774
19800	0.87913	0.86186
20000	0.88044	0.85755
20200	0.87537	0.85791
20400	0.88628	0.87036
20600	0.88430	0.86632
20800	0.88307	0.86859
21000	0.88453	0.86246
21200	0.88238	0.86103
21400	0.88639	0.86292
21600	0.87590	0.86027
21800	0.88459	0.85967
22000	0.88680	0.87019
22200	0.88155	0.85955
22400	0.88626	0.86853
22600	0.88713	0.86945
22800	0.88440	0.86120
23000	0.88444	0.86704
23200	0.88131	0.86824
23400	0.88966	0.86942
23600	0.88934	0.86581
23800	0.88616	0.86801
24000	0.88392	0.86200
24200	0.88386	0.87204
24400	0.88241	0.86610
24600	0.88611	0.86179
24800	0.87691	0.86302
25000	0.88743	0.86527
25200	0.88539	0.85744
25400	0.88279	0.85996
25600	0.89038	0.87021
25800	0.88631	0.86199
26000	0.88988	0.86258
26200	0.88551	0.86858
26400	0.88510	0.86485
26600	0.88389	0.86545
26800	0.88679	0.86398
27000	0.88755	0.86484
27200	0.88029	0.85729
27400	0.88884	0.87113
27600	0.88635	0.86708
27800	0.88188	0.86981
28000	0.88996	0.86914
28200	0.88845	0.87041
28400	0.88226	0.85601
28600	0.88293	0.85628
28800	0.88722	0.87286
29000	0.89006	0.86297
29200	0.88938	0.86317
29400	0.88846	0.85955
29600	0.88844	0.86537
29800	0.88393	0.86315
30000	0.88786	0.86821
30200	0.88893	0.86739
30400	0.88737	0.85892
30600	0.88746	0.86119
30800	0.88743	0.86320
31000	0.89126	0.86733
31200	0.89017	0.86586
31400	0.88827	0.85419
31600	0.88969	0.86612
31800	0.88877	0.86372
32000	0.89007	0.87132
32200	0.88983	0.86648
32400	0.88464	0.86691
32600	0.88625	0.86374
32800	0.89407	0.87010
