0	-1.75140	-2.11217
200	0.46543	0.49952
400	0.60401	0.63093
600	0.66997	0.62536
800	0.63371	0.66254
1000	0.70873	0.65309
1200	0.72774	0.69339
1400	0.73516	0.69962
1600	0.76923	0.68409
1800	0.77804	0.67908
2000	0.79197	0.72458
2200	0.80493	0.72471
2400	0.80973	0.74178
2600	0.81716	0.75921
2800	0.82546	0.74535
3000	0.83742	0.76380
3200	0.84393	0.78142
3400	0.84957	0.77852
3600	0.84641	0.76871
3800	0.84756	0.75991
4000	0.85741	0.78754
4200	0.85720	0.77103
4400	0.85526	0.77680
4600	0.86121	0.78037
4800	0.85900	0.78008
5000	0.85894	0.78339
5200	0.86508	0.76852
5400	0.86472	0.78698
5600	0.86867	0.79232
5800	0.85906	0.77752
6000	0.86821	0.78258
6200	0.86696	0.78198
6400	0.86351	0.77605
6600	0.86820	0.77625
6800	0.87043	0.78538
7000	0.87619	0.78634
7200	0.87059	0.77991
7400	0.86779	0.77870
7600	0.87889	0.77606
7800	0.87495	0.78885
8000	0.87387	0.78264
8200	0.87322	0.78562
8400	0.86982	0.77701
8600	0.87351	0.78861
8800	0.87562	0.78756
9000	0.87241	0.77847
9200	0.88021	0.79158
9400	0.87446	0.78441
9600	0.87259	0.78854
9800	0.87579	0.79103
10000	0.87824	0.78455
10200	0.86819	0.77494
10400	0.87490	0.77882
10600	0.87375	0.78331
10800	0.88155	0.79136
11000	0.88044	0.78373
11200	0.87716	0.78715
11400	0.88120	0.78924
11600	0.88629	0.79107
11800	0.88332	0.78727
12000	0.88160	0.79249
12200	0.87996	0.77723
12400	0.88283	0.78326
12600	0.88199	0.78794
12800	0.88201	0.78700
13000	0.88228	0.78813
13200	0.88514	0.78796
13400	0.88139	0.78709
13600	0.88415	0.78885
13800	0.88280	0.78493
14000	0.88291	0.78861
14200	0.88016	0.78608
14400	0.88511	0.78553
14600	0.87684	0.78308
14800	0.88699	0.78739
15000	0.88489	0.78251
15200	0.87529	0.78998
15400	0.88428	0.78985
15600	0.87176	0.78585
15800	0.88286	0.78828
16000	0.88316	0.79051
16200	0.88615	0.78895
16400	0.88197	0.78904
16600	0.88518	0.79263
16800	0.88096	0.79549
17000	0.88555	0.79203
17200	0.88864	0.79739
17400	0.88410	0.79152
17600	0.88381	0.79093
17800	0.88672	0.79693
18000	0.88714	0.78642
18200	0.88482	0.79410
18400	0.88576	0.79572
18600	0.88673	0.79430
18800	0.88187	0.77991
19000	0.88452	0.78715
19200	0.88494	0.79149
19400	0.88174	0.78772
19600	0.88901	0.79146
19800	0.88942	0.79499
20000	0.88616	0.79044
20200	0.88714	0.79411
20400	0.89002	0.79333
20600	0.88370	0.78572
20800	0.88761	0.79089
21000	0.88974	0.78995
21200	0.88992	0.79256
21400	0.89209	0.79550
21600	0.89232	0.79837
21800	0.89153	0.79202
22000	0.88898	0.79216
22200	0.88148	0.78385
22400	0.89059	0.78341
22600	0.88802	0.79096
22800	0.88916	0.79575
23000	0.89060	0.78658
23200	0.89237	0.79741
23400	0.89159	0.78358
23600	0.89246	0.79339
23800	0.88910	0.78945
24000	0.88915	0.79163
24200	0.89156	0.78809
24400	0.88747	0.79588
24600	0.88848	0.78710
24800	0.88909	0.78934
25000	0.88924	0.79439
25200	0.89083	0.78822
25400	0.89177	0.78082
25600	0.89355	0.79326
25800	0.88811	0.78559
26000	0.89010	0.79033
26200	0.88873	0.79999
26400	0.89138	0.79415
26600	0.89336	0.79315
26800	0.89270	0.78961
27000	0.88653	0.79198
27200	0.89222	0.79261
27400	0.89003	0.78787
27600	0.89396	0.78878
27800	0.89029	0.79183
28000	0.89055	0.78692
28200	0.89085	0.79390
28400	0.89109	0.79778
28600	0.89111	0.79093
28800	0.89088	0.78607
29000	0.89211	0.79463
29200	0.89276	0.79138
29400	0.89351	0.79150
29600	0.89304	0.79357
29800	0.89250	0.78350
30000	0.88806	0.78199
